QKEY,INTERVIEW_START_W119,INTERVIEW_END_W119,DEVICE_TYPE_W119,LANG_W119,FORM_W119,DESRISK_COMF_W119,DESRISK_CREAT_W119,DESRISK_NTECH_W119,RISK2_W119,AI_HEARD_W119,CNCEXC_W119,USEAI_W119,AIKNOW1_W119,AIKNOW2_W119,AIKNOW3_W119,AIKNOW5_W119,AIKNOW6_W119,AIKNOW7_W119,AIKNOW1_CORRECT_W119,AIKNOW2_CORRECT_W119,AIKNOW3_CORRECT_W119,AIKNOW5_CORRECT_W119,AIKNOW6_CORRECT_W119,AIKNOW7_CORRECT_W119,AIKNOW_INDEX_W119,AIHCCOMF_W119,AIHCTRT1_W119,AIHCTRT2_W119,MEDBIAS_W119,AIHCCHG_QUAL_W119,AIHCCHG_MIST_W119,AIHCCHG_REL_W119,AIHCCHG_RACETHN_W119,AIHCCHG_SECUR_W119,HCMEDBIAS_W119,BIASBETR_OE1_W119,BIASBETR_OE2_W119,BIASBETR_OE3_W119,BIASBETR_REFUSED_W119,BIASWORS_OE1_W119,BIASWORS_OE2_W119,BIASWORS_OE3_W119,BIASWORS_REFUSED_W119,BIASSAME_OE1_W119,BIASSAME_OE2_W119,BIASSAME_OE3_W119,BIASSAME_REFUSED_W119,SCDETECT1_W119,SCDETECT2_W119,SCDETECT3_W119,SCDETECT4_W119,AIMH1_W119,AIMH2_W119,AIMH3_W119,AIMH5_W119,AIPAIN1_W119,AIPAIN2_W119,AIPAIN3_W119,AIPAIN4_W119,SROBOT1_W119,SROBOT2_W119,SROBOT3_W119,AIPROT1_W119,AIPROT2_W119,AICROP1_W119,AICROP2_W119,AIEXT1_W119,AIEXT2_W119,AINEWS1_W119,AINEWS2_W119,AIIMAG1_W119,AIIMAG2_W119,EMPLSIT_W119,JOBAPPYR_W119,INDUSTRYCOMBO_W119,AIWRK2_a_W119,AIWRK2_b_W119,AIWRK2_c_W119,AIWRK3_a_W119,AIWRK3_b_W119,AIWRK3_c_W119,AIWRKH1_W119,AIWRKH2_a_W119,AIWRKH2_b_W119,AIWRKH3_a_W119,AIWRKH3_b_W119,AIWRKH3_c_W119,AIWRKH3_d_W119,AIWRKH4_W119,AIWRKH5Y_OE1_W119,AIWRKH5Y_OE2_W119,AIWRKH5Y_OE3_W119,AIWRKH5Y_REFUSED_W119,AIWRKH5N_OE1_W119,AIWRKH5N_OE2_W119,AIWRKH5N_OE3_W119,AIWRKH5N_REFUSED_W119,HIREBIAS1_W119,HIREBIAS2_W119,AIWRKM1_W119,AIWRKM2_a_W119,AIWRKM2_b_W119,AIWRKM2_c_W119,AIWRKM2_d_W119,AIWRKM2_e_W119,AIWRKM2_f_W119,AIWRKM3_a_W119,AIWRKM3_b_W119,AIWRKM3_c_W119,AIWRKM3_d_W119,AIWRKM3_e_W119,AIWRKM3_f_W119,AIWRKM4_a_W119,AIWRKM4_b_W119,EVALBIAS1_W119,EVALBIAS2_W119,FACERECWK1_W119,FACERECWK2_a_W119,FACERECWK2_b_W119,FACERECWK2_c_W119,FACERECWK3_a_W119,FACERECWK3_b_W119,FACERECWK3_c_W119,TWITTER1_MOD_W119,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_CITIZEN,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTEND,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W119
202001017839,12/13/2022 15:30:03,12/13/2022 15:47:59,1,1,2,2,1,2,1,2,2,2,1,2,3,1,3,2,1,1,1,1,1,1,6,2,1,1,2,1,1,3,3,2,2,20, , ,1, , , ,0, , , ,0, , , , , , , , ,3,1,2,3,3,1,2, , , , ,3,2, , ,2,1,1,2,3,1,2,1,2,1,2,2,1,2,3,1,3,1,2, , , ,0,4, , ,1,2,2,2,1,1,1,1,1,1,2,9,2,2,2,2,1,1,3, ,2,1,2,1,3,2,2,1,1,4,8,2,3,1,1,6,1,1,1,1,3,1,1,1,1,2,1,4,1, ,1,1,1,9,2,1,1,3,0.31733146656284306
202001017847,12/14/2022 17:02:40,12/14/2022 18:34:03,2,1,1,1,2,3,1,2,2,4,1,9,3,1,2,2,1,0,1,1,0,1,4,4,2,1,2,2,2,2,2,2,1, , , ,0, , , ,0, , , ,0,3,3,4,2,3,9,4,3, , , , , , , ,3,3,3,1, , ,3,3, , ,1,2,13,1,1,1,3,3,3,3,2,2,9,1,2,2,2, , , ,0,98, , ,1,2,2,2,2,9,2,1,1,2,2,1,3,2,3,1,2,2,2,3,3,2,2,2,3,1,2,2,1,2,3,3,3,2,3,2,2, ,1,1,1,1,1,6,1,1,1,6,2, ,2,4,1,5,4,1,1,2,0.26762178222342176
202001017875,12/14/2022 19:00:26,12/14/2022 19:11:26,1,1,2,3,4,2,2,2,3,5,1,2,3,1,3,2,1,1,1,1,1,1,6,2,1,1,2,1,1,3,3,1,2,10, , ,1, , , ,0, , , ,0, , , , , , , , ,3,2,3,3,2,1,3, , , , ,3,2, , ,3,1,2,2,4,2,9,2,9,9,2,3,2,2,3,1,2,2,2, , , ,0,1, , ,1,2,2,3,2,2,2,1,2,1,2,2,3,2,2,1,9,9,2,2,3,2,2,2,3,3,2,2,1,4,9,2,2,2,1,6,2, ,1,1,1,1,1,1,1,1,1,2,2, ,2,3,1,8,3,1,1,2,0.47202524552436465
202001017880,12/17/2022 14:03:52,12/17/2022 14:14:27,1,1,1,3,2,5,1,2,2,2,1,2,3,1,3,2,1,1,1,1,1,1,6,3,1,2,1,1,1,2,1,2,2, , , ,0, , , ,0, , , ,0,3,2,2,1,2,1,3,2, , , , , , , ,2,2,3,1, , ,2,1, , ,1,2,5,1,1,1,1,2,1,2,9,9,9,1,3,2,1,3, , ,1, , , ,0,1,2,3,2,2,2,2,2,2,9,2,9,9,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,1,5,2, ,1,1,1,1,1,2,12, ,3,5,2, ,2,4,1,9,4,3,2,3,0.413915498014699
202001017900,12/14/2022 11:48:50,12/14/2022 12:45:05,1,1,1,3,2,2,2,2,3,5,1,9,9,1,3,2,1,0,0,1,1,1,4,2,3,1,2,2,3,2,1,2,2, , , ,0, , , ,0, , , ,0,3,9,3,3,3,2,4,1, , , , , , , ,3,2,3,2, , ,3,3, , ,3,1, ,1,2,2,2,2,9,2,2,2,2,1,2,2,2, , , ,0,11,3, ,1,2,3,2,2,2,2,1,2,2,2,1,2,2,3,1,2,2,2,3,2,1,2,2,2,3,1,2,1,3,5,3,3,2,2,4,2, ,1,5,4,1,1,1,1,1,1,3,1, ,1,1,1,6,2,2,2,2,0.7445920098047898
202001017921,12/13/2022 14:38:26,12/13/2022 14:50:46,2,1,2,4,2,3,2,2,3,2,1,2,3,1,3,2,1,1,1,1,1,1,6,2,1,1,2,3,1,3,1,3,2,10,41, ,1, , , ,0, , , ,0, , , , , , , , ,3,2,2,1,2,1,2, , , , ,2,1, , ,1,2,1,2,9,2,2,2,2,2,2,2,2,2,2,1,2,2,2, , , ,0,4, , ,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,4,3,1,2,1,5,2, ,1,1,1,1,1,6,10, ,3,4,3,2,2,4,1,3,4,1,1,2,0.5337378103376632
202001017951,12/13/2022 16:23:24,12/13/2022 16:34:14,1,1,2,3,1,3,1,1,3,5,1,2,3,1,3,2,1,1,1,1,1,1,6,3,2,1,1,2,2,2,3,1,2,20, , ,1, , , ,0, , , ,0, , , , , , , , ,2,1,3,3,2,1,3, , , , ,2,1, , ,3,9,1,2,11,2,9,2,2,9,2,3,2,2,2,1,3,2,1,1, , ,1, , , ,0,1,2,3,2,2,2,1,9,9,2,2,2,2,3,2,9,9,2,3,2,9,2,9,2,2,1,1,1,2,3,2,2,2,1,5,2, ,1,1,1,1,1,1,12, ,3,6,2, ,2,4,1,9,5,1,1,2,0.5214395094593043
202001017959,12/13/2022 15:14:29,12/13/2022 15:56:23,1,1,2,3,2,2,1,1,2,5,1,2,4,1,3,2,1,1,0,1,1,1,5,3,1,1,1,1,1,2,1,3,2,10, , ,1, , , ,0, , , ,0, , , , , , , , ,2,1,3,1,2,1,3, , , , ,3,1, , ,2,1,1,2,11,1,1,1,2,2,2,2,2,2,3,1,2,2,2, , , ,0,1,4, ,1,1,2,3,2,2,2,2,2,1,2,2,2,2,3,1,2,2,1,2,1,1,9,2,1,1,1,1,1,2,3,2,2,1,2,4,2, ,4,3,5,1,4,1,2,2,2,5,3,2,2,3,1,9,3,1,1,3,1.4134651254429709
202001017966,12/14/2022 16:39:48,12/14/2022 17:10:16,2,1,2,4,2,3,2,2,2,5,1,4,9,1,1,2,1,0,0,1,0,1,3,3,1,1,1,2,1,2,2,2,3, , , ,0, , , ,0,30, , ,1, , , , , , , , ,2,1,3,2,2,1,3, , , , ,2,1, , ,2,1,2,2,2,1,2,1,2,2,9,3,9,9,9,9,9,9,2, , , ,0,7, , ,1,1,2,2,1,1,2,9,1,1,3,9,2,2,2,2,1,9,1,2,2,9,2,2,2,2,2,2,1,3,5,1,4,2,2,4,2, ,1,2,2,1,1,1,1,1,1,2,2, ,2,3,1,1,3,2,1,1,0.25983158613003576
202001017980,12/13/2022 14:56:40,12/13/2022 15:07:08,2,1,2,3,3,4,1,2,3,4,1,2,3,9,3,2,1,1,1,0,1,1,5,3,3,1,2,3,2,2,3,2,3, , , ,0, , , ,0,50, , ,1, , , , , , , , ,3,9,3,3,3,2,2, , , , ,3,2, , ,3,9,1,1,11,2,2,1,2,2,2,3,9,2,1,9,2,9,2, , , ,0,1, , ,1,2,2,3,2,1,2,1,1,9,2,2,2,1,9,2,9,9,2,3,2,1,2,1,3,2,2,2,1,2,3,3,2,2,2,3,2, ,1,1,1,1,1,2,12, ,3,5,3,1,1,2,1,6,4,2,2,2,0.8303620961551813
202001018025,12/14/2022 07:21:54,12/14/2022 07:38:03,1,1,2,3,1,1,1,1,2,3,1,2,3,1,3,2,1,1,1,1,1,1,6,3,2,1,2,2,2,2,2,2,3, , , ,0, , , ,0,99, , ,99, , , , , , , , ,3,9,4,3,2,9,4, , , , ,2,1, , ,2,2,1,2,7,1,1,1,2,2,3,2,1,2,2,2,3,2,2, , , ,0,99, , ,99,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,3,2,3,1,3,2,1,6,1,1,3,1,1,1,2,2,2,5,1, ,1,2,1,9,3,2,2,3,5.7603363169308235
202001018030,12/13/2022 15:31:00,12/13/2022 15:49:34,1,1,1,4,3,4,1,2,3,5,1,2,3,1,3,2,1,1,1,1,1,1,6,2,1,1,3,1,1,1,3,3,1, , , ,0, , , ,0, , , ,0,3,1,2,1,3,9,3,1, , , , , , , ,3,1,3,1, , ,3,3, , ,3,1, ,1,2,2,1,1,1,3,1,9,1,1,1,1,1,1, , ,1, , , ,0,2,1,3,9,9,1,1,1,1,2,1,2,3,9,2,1,9,2,2,3,1,9,1,2,3,2,2,1,2,3,1,3,1,1,5,2, ,1,1,1,1,1,1,2,2,2,4,1, ,1,1,1,5,2,2,2,2,0.5407451386340312
202001018036,12/15/2022 03:42:00,12/15/2022 04:29:43,2,1,2,4,3,5,2,2,2,4,1,9,2,9,9,9,1,0,0,0,0,0,1,4,2,2,1,2,2,2,3,2,3, , , ,0, , , ,0,30, , ,1, , , , , , , , ,3,9,4,2,2,1,4, , , , ,3,1, , ,2,1,3,2, ,1,1,1,3,3,3,2,2,2,1,3,1,3,2, , , ,0,1, , ,1,1,3,2,9,1,9,1,9,9,9,2,2,2,2,1,9,9,1,3,2,1,2,2,9,2,2,2,1,3,5,2,2,2,2,3,1,1,1,4,3,1,1,2,12, ,3,6,2, ,2,4,1,4,4,2,2,2,0.9055768260398607
202001018056,12/13/2022 20:18:26,12/15/2022 11:42:55,2,1,1,4,1,2,2,2,1,3,1,2,3,1,3,2,1,1,1,1,1,1,6,2,1,2,3,1,1,2,3,1,1, , , ,0, , , ,0, , , ,0,3,1,1,1,3,2,3,1, , , , , , , ,2,1,2,1, , ,3,3, , ,1,1,4,1,2,1,2,2,1,3,1,9,1,2,2,3,1,2, , ,1, , , ,0,3, ,3,9,9,9,1,1,1,3,2,2,2,2,1,1,1,3, ,2,1,9,1,2,3,3,2,1,4,9,2,2,1,2,4,2, ,1,1,1,1,1,1,12, ,3,6,1, ,1,2,1,6,3,1,1,2,0.6473753011862274
202001018117,12/13/2022 14:55:26,12/13/2022 15:04:36,2,1,1,3,2,2,1,2,1,3,1,9,9,9,3,2,1,0,0,0,1,1,3,2,1,1,3,1,1,2,3,1,3, , , ,0, , , ,0, , , ,0,3,1,2,1,2,3,4,3, , , , , , , ,3,1,3,2, , ,3,3, , ,1,2,1,1,2,2,2,1,1,3,9,9,9,3,3,3,2, , , ,0,1, , ,1,3, ,3,9,2,9,9,9,1,2,9,2,9,9,2,1,9,3, ,3,9,9,2,9,9,2,1,1,3,6,2,2,1,1,5,2, ,1,1,1,1,1,6,1,1,1,6,1, ,1,1,2,4,2,1,2,2,1.8727492664317826
202001018126,12/13/2022 18:16:49,12/13/2022 18:38:43,2,1,2,2,2,1,1,1,1,4,1,2,3,1,3,2,1,1,1,1,1,1,6,3,3,1,2,2,1,2,1,2,1,99, , ,99, , , ,0, , , ,0, , , , , , , , ,3,1,1,1,2,1,2, , , , ,2,1, , ,2,2,1,2,3,1,1,1,1,1,1,2,1,2,1,1,2,2,1,99, , ,99, , , ,0,2,2,2,1,2,2,2,2,1,2,2,9,2,2,1,2,2,2,2,2,1,9,1,1,3,1,1,1,3,5,1,1,2,1,5,1,8,1,1,3,1,1,2,12, ,3,6,1, ,1,2,1,9,3,2,2,3,0.8855207674885348
202001018127,12/15/2022 20:18:12,12/15/2022 20:54:15,2,1,2,2,3,3,1,2,2,3,1,1,2,1,3,2,1,0,0,1,1,1,4,3,2,1,2,2,2,2,3,2,3, , , ,0, , , ,0,10, , ,1, , , , , , , , ,3,2,4,2,3,1,4, , , , ,3,2, , ,2,2,1,2,5,1,2,1,3,3,3,3,2,2,2,1,2,2,2, , , ,0,11, , ,1,3, ,2,2,2,2,9,9,9,3,2,3,2,3,1,2,2,3, ,3,9,2,2,1,1,1,1,1,3,7,2,3,2,1,5,1,1,1,1,3,1,1,1,2,2,2,2,1, ,1,1,1,9,2,1,2,3,0.6407221314664993
202001018179,12/17/2022 11:18:03,12/17/2022 11:31:37,1,1,2,3,1,3,1,2,3,4,1,2,3,1,3,2,1,1,1,1,1,1,6,3,1,1,3,3,1,2,1,1,1,20,30, ,1, , , ,0, , , ,0, , , , , , , , ,3,1,2,1,2,2,2, , , , ,3,1, , ,3,2,3,2, ,1,1,1,2,2,2,3,1,2,1,1,2,3,1,7, , ,1, , , ,0,2,2,3,9,1,1,1,1,1,1,3,1,1,2,2,1,1,3, ,2,1,9,1,3,3,9,2,1,3,7,2,2,2,1,5,2, ,1,1,1,1,1,1,1,2,1,3,1, ,1,1,1,9,2,1,1,3,0.745449148441529
202001018195,12/14/2022 14:15:58,12/14/2022 14:30:16,1,1,2,4,3,3,1,2,2,5,1,9,1,1,1,4,1,0,0,1,0,0,2,3,1,1,1,3,3,2,3,2,3, , , ,0, , , ,0,30, , ,1, , , , , , , , ,3,3,3,3,3,9,3, , , , ,2,1, , ,3,1,5,2, ,1,1,1,2,2,2,2,2,2,2,2,2,2,2, , , ,0,1, , ,1,1,4,2,2,2,2,2,2,2,3,2,2,9,1,2,2,2,1,3,2,2,2,2,2,2,2,2,1,4,8,1,4,2,2,3,2, ,1,1,1,1,1,5,3,2,4,4,2, ,2,4,1,5,4,2,1,2,0.2919527013433854
202001018203,12/13/2022 20:47:38,12/13/2022 21:02:38,2,1,1,3,3,3,1,2,2,5,1,1,2,9,9,9,1,0,0,0,0,0,1,4,2,1,2,2,1,2,2,2,4, , , ,0, , , ,0, , , ,0,3,9,3,2,3,9,3,2, , , , , , , ,3,9,3,9, , ,3,9, , ,3,2, ,1,3,2,3,2,3,3,2,2,1,1,1,3,2, , , ,0,1, , ,1,3, ,3,1,1,1,1,1,1,9,3,2,2,9,2,1,1,3, ,3,1,2,1,2,9,1,2,1,4,9,2,2,2,3,2,2, ,1,1,1,1,1,1,1,1,1,6,3,1,1,2,3,1,3,2,2,1,2.8078768454996736
202001018212,12/17/2022 16:00:58,12/17/2022 17:10:43,2,1,1,2,3,3,1,2,3,2,2,2,3,1,3,2,0,1,1,1,1,1,5,2,1,1,3,3,1,3,3,3,2, , , ,0, , , ,0, , , ,0,3,9,2,1,3,9,4,99, , , , , , , ,3,9,3,9, , ,2,3, , ,1,2,3,2,2,2,2,9,2,3,9,2,9,1,9,9,2, , , ,0,8, , ,1,2,2,3,9,1,9,1,9,9,9,3,2,9,2,1,1,1,2,2,3,1,9,1,9,9,2,2,1,3,7,1,3,1,1,5,2, ,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,9,2,2,1,2,0.435078831702003
202001018236,12/13/2022 18:30:16,12/13/2022 18:57:47,1,1,2,3,2,3,1,2,3,4,1,9,9,1,3,2,1,0,0,1,1,1,4,4,2,99,2,2,2,2,3,2,2,10, , ,1, , , ,0, , , ,0, , , , , , , , ,3,9,4,3,3,1,3, , , , ,3,9, , ,3,9,5,1, ,1,3,9,2,9,9,3,2,2,2,1,2,2,2, , , ,0,1, , ,1,2,2,3,9,2,2,2,2,2,9,2,9,9,3,1,2,2,2,2,3,2,2,2,3,9,2,2,1,1,2,2,4,2,1,6,1,3,4,1,3,1,4,3,12, ,3,5,3,2,2,4,1,9,5,1,2,3,0.324182858105283
202001018249,12/13/2022 19:13:55,12/13/2022 19:29:31,1,1,2,2,3,3,1,2,2,5,9,4,3,1,1,1,0,0,1,1,0,0,2,3,2,1,3,2,2,2,3,2,3, , , ,0, , , ,0,99, , ,99, , , , , , , , ,3,3,4,2,2,2,3, , , , ,3,2, , ,3,3,5,2, ,1,1,1,3,2,3,2,2,2,3,1,2,2,2, , , ,0,1, , ,1,3, ,2,9,9,9,2,2,2,3,2,3,3,2,2,2,2,3, ,2,2,2,2,2,9,2,2,1,3,5,2,4,1,1,5,2, ,1,1,1,1,1,1,12, ,3,5,1, ,1,1,1,9,2,3,2,3,0.18385859329177445
202001018284,12/13/2022 16:26:44,12/13/2022 16:42:27,1,1,1,1,1,2,1,2,3,4,1,2,3,1,3,2,1,1,1,1,1,1,6,2,1,1,3,3,1,3,3,1,3, , , ,0, , , ,0, , , ,0,2,1,2,1,2,1,2,1, , , , , , , ,3,9,3,1, , ,3,9, , ,1,2,4,1,1,1,2,2,2,3,1,2,1,9,9,9,1,99, , ,99, , , ,0,3, ,3,9,9,1,9,1,9,1,3,1,2,9,1,9,9,3, ,2,1,2,9,2,9,1,2,1,2,3,3,3,2,2,3,2, ,1,1,1,1,1,3,10, ,3,6,1, ,1,1,1,9,2,2,1,3,0.5342586523136956
202001018290,12/15/2022 15:00:06,12/15/2022 15:16:05,1,1,1,4,3,3,1,2,3,4,1,3,2,1,3,2,1,0,0,1,1,1,4,2,3,1,2,3,3,3,1,2,2, , , ,0, , , ,0, , , ,0,3,2,2,1,3,2,2,2, , , , , , , ,3,9,3,1, , ,3,9, , ,2,2,3,1,3,2,1,9,2,3,1,2,1,1,3,9,1,99, , ,99, , , ,0,2,2,3,2,9,2,1,1,2,9,2,2,2,9,1,1,1,99, ,2,2,2,2,2,9,2,2,1,3,5,2,4,2,1,5,2, ,1,1,1,1,1,1,12, ,3,5,1, ,1,1,1,9,2,2,2,3,0.560454416519703
202001018294,12/17/2022 16:28:52,12/17/2022 16:46:50,1,1,1,3,1,1,2,2,3,3,1,2,3,1,3,2,1,1,1,1,1,1,6,2,1,1,1,1,1,1,1,1,2, , , ,0, , , ,0, , , ,0,3,1,2,1,3,1,4,1, , , , , , , ,3,1,3,1, , ,3,9, , ,1,1,8,1,9,1,1,1,1,3,1,2,1,1,1,9,1,1, , ,1, , , ,0,1,2,3,2,2,2,9,9,1,9,1,1,2,2,2,9,9,1,2,2,1,9,2,3,2,2,2,1,3,5,1,3,1,1,5,1,2,3,4,3,1,2,6,12, ,3,6,2, ,2,4,1,9,4,1,2,3,0.5450610289635162
202001018321,12/13/2022 18:14:31,12/13/2022 18:31:09,1,1,2,4,1,3,1,2,1,3,1,2,3,1,3,2,1,1,1,1,1,1,6,2,1,1,2,1,1,2,1,2,1,10, , ,1, , , ,0, , , ,0, , , , , , , , ,3,1,2,1,2,2,3, , , , ,3,1, , ,3,1,5,2, ,1,1,1,2,1,2,3,1,2,1,1,2,1,1,5, , ,1, , , ,0,1,2,3,2,9,2,9,1,1,1,2,9,9,9,1,1,1,1,1,2,1,2,2,9,2,9,2,1,3,5,2,3,2,1,6,2, ,1,1,1,1,1,1,12, ,3,6,2, ,2,4,1,9,4,2,2,3,0.8863511861253852
202001018325,12/14/2022 19:33:21,12/14/2022 19:44:14,1,1,1,2,2,2,1,2,3,3,1,2,1,1,3,2,1,1,0,1,1,1,5,2,1,1,3,3,1,2,1,1,2, , , ,0, , , ,0, , , ,0,2,1,2,1,3,2,4,1, , , , , , , ,3,2,3,9, , ,2,3, , ,5,2, ,1,2,2,2,1,2,3,1,2,3,3,9,3,1,99, , ,99, , , ,0,2,3,2,2,2,2,1,2,1,9,2,3,3,3,1,2,2,3, ,3,1,9,9,2,9,2,2,1,3,5,2,3,1,1,6,2, ,1,1,1,1,1,1,1,1,1,2,1, ,1,1,1,9,1,2,1,3,0.435078831702003
202001018335,12/13/2022 20:28:07,12/13/2022 22:31:17,2,1,2,4,1,1,1,2,3,3,1,2,3,1,3,2,1,1,1,1,1,1,6,3,2,2,1,3,1,3,1,2,4, , , ,0,96, , ,1, , , ,0, , , , , , , , ,3,3,3,3,2,1,2, , , , ,3,1, , ,2,3,1,1,6,1,2,1,3,2,2,3,9,2,3,1,2,2,2, , , ,0,99, , ,99,1,2,2,2,2,2,1,2,1,2,1,1,1,3,1,1,2,2,2,2,1,2,2,2,1,1,1,1,3,5,2,2,2,1,6,1,7,4,1,3,1,4,6,9, ,3,6,2, ,2,4,1,9,4,1,1,2,0.2731282534946892
202001018346,12/13/2022 14:54:50,12/13/2022 15:04:15,2,1,2,2,3,3,1,2,3,5,1,4,3,1,3,2,1,0,1,1,1,1,5,3,1,1,2,3,3,3,2,2,3, , , ,0, , , ,0,99, , ,99, , , , , , , , ,3,9,3,3,1,1,2, , , , ,2,1, , ,3,9,5,2, ,9,3,1,2,2,2,3,2,2,3,1,2,3,2, , , ,0,1, , ,1,2,3,3,9,9,9,9,9,9,3,2,2,3,9,2,2,2,2,3,2,1,2,9,2,2,2,2,1,2,3,3,3,2,3,2,2, ,1,1,1,1,1,1,1,2,1,5,2, ,2,4,1,9,4,2,1,3,0.5168336588768283
202001018406,12/13/2022 19:24:19,12/15/2022 11:49:24,2,1,2,3,4,2,1,2,3,4,1,9,2,1,2,1,1,0,0,1,0,0,2,2,3,1,1,3,3,2,1,3,2,99, , ,99, , , ,0, , , ,0, , , , , , , , ,3,2,3,3,3,1,2, , , , ,3,2, , ,3,9,1,2,1,2,2,1,3,9,3,3,1,2,3,3,9,2,2, , , ,0,99, , ,99,2,3,3,9,9,9,9,9,2,9,9,9,9,9,9,9,9,2,3,2,9,2,9,9,9,9,1,1,2,3,2,2,2,2,3,2, ,1,1,1,1,1,1,12, ,3,6,3,2,2,3,1,7,3,2,2,2,0.779363712064277
202001018410,12/13/2022 22:24:58,12/13/2022 22:35:16,2,1,2,2,2,2,1,2,1,2,1,9,9,9,9,99,1,0,0,0,0,0,1,3,2,2,2,3,3,3,3,3,3, , , ,0, , , ,0,99, , ,99, , , , , , , , ,3,9,4,2,3,3,4, , , , ,3,9, , ,3,9,1,2,3,9,9,9,9,9,9,3,9,99,9,9,9,9,2, , , ,0,99, , ,99,3, ,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3, ,3,9,9,99,9,9,9,2,1,4,9,3,2,1,3,2,2, ,1,1,1,1,1,6,1,2,1,5,3,1,1,1,1,3,1,2,2,2,5.5087301029377596
202001018423,12/14/2022 02:17:15,12/14/2022 02:51:19,1,1,2,4,4,1,2,2,3,4,1,4,3,9,3,2,1,0,1,0,1,1,4,4,2,1,2,2,2,2,3,2,3, , , ,0, , , ,0,40,16, ,1, , , , , , , , ,3,9,3,3,1,9,3, , , , ,1,1, , ,1,9,5,2, ,1,9,1,2,9,2,2,2,2,1,9,9,3,2, , , ,0,1, , ,1,2,3,3,9,9,9,1,9,1,2,2,9,2,3,1,9,2,2,3,2,1,9,1,9,9,9,2,1,4,9,2,4,1,2,3,2, ,3,1,1,1,4,1,5, ,4,2,3,2,2,3,1,6,3,2,2,2,0.42075407347615007
202001018439,12/13/2022 20:22:04,12/13/2022 20:49:19,2,1,1,3,3,3,1,2,3,5,1,2,9,1,3,2,1,1,0,1,1,1,5,3,2,1,1,3,2,3,1,3,2, , , ,0, , , ,0, , , ,0,3,9,2,3,3,9,2,2, , , , , , , ,3,9,3,9, , ,3,9, , ,1,1,5,2,1,2,1,2,1,3,9,2,3,1,2,1,1,11, , ,1, , , ,0,1,1,3,2,2,2,1,1,1,2,2,2,2,2,1,2,1,1,4,2,1,1,2,2,2,2,2,1,3,5,2,2,2,1,6,2, ,1,1,1,1,1,3,1,2,1,4,2, ,2,3,1,8,3,2,1,2,0.651265710266809
202001018449,12/13/2022 16:24:39,12/13/2022 16:41:48,2,1,2,2,2,2,2,1,3,3,1,2,3,4,3,4,1,1,1,0,1,0,4,2,3,2,3,3,3,3,3,3,3, , , ,0, , , ,0,10, , ,1, , , , , , , , ,3,1,2,1,1,1,2, , , , ,3,1, , ,3,2,1,2,9,2,2,2,1,1,1,3,1,9,9,9,9,9,1,10, , ,1, , , ,0,3, ,2,9,2,2,1,2,9,3,2,9,9,9,1,2,2,3, ,1,2,2,2,1,9,1,1,1,4,9,2,3,1,2,3,1,1,1,5,3,1,1,1,10, ,3,6,2, ,2,3,1,9,3,1,2,3,0.4029729874338448
202001018487,12/13/2022 14:48:57,12/13/2022 14:58:37,2,1,1,3,2,2,2,2,3,2,1,2,4,1,3,9,1,1,0,1,1,0,4,4,1,2,1,1,1,2,3,1,1, , , ,0, , , ,0, , , ,0,3,1,2,1,2,1,1,2, , , , , , , ,3,1,3,1, , ,3,1, , ,2,2,7,1,1,1,2,2,2,3,1,2,1,1,2,2,1,99, , ,99, , , ,0,1,1,3,2,2,2,1,1,2,9,1,2,3,2,1,2,2,1,1,3,1,2,2,2,2,2,2,1,3,5,2,2,2,3,2,2, ,1,1,1,1,1,1,10, ,3,6,3,1,1,2,1,5,3,1,2,2,0.9355474757336385
202001018611,12/13/2022 15:58:37,12/13/2022 16:12:09,2,1,2,3,3,3,2,2,1,2,1,2,3,1,3,2,1,1,1,1,1,1,6,2,1,1,3,1,3,2,3,2,3, , , ,0, , , ,0,10, , ,1, , , , , , , , ,3,3,3,3,3,3,3, , , , ,3,1, , ,3,2,1,2,8,1,2,1,2,1,1,3,1,2,1,3,2,2,1,5, , ,1, , , ,0,3, ,3,2,2,2,1,1,2,2,2,2,1,2,2,2,2,3, ,3,1,2,2,2,4,2,2,1,4,9,2,1,1,1,5,2, ,1,1,1,1,1,1,2,2,2,5,1, ,1,1,1,9,2,1,2,3,1.0110174214558871
